"review_id","product_category","timestamp","country","rating","sentiment","language_update"
"REV-22CF61E0","Fashion","2024-08-24 06:02:13.000","US","1","Negative","en"
"REV-D6381B56","Electronics","2024-08-24 03:19:12.000","US","1","Negative","en"
"REV-4D41401F","Electronics","2024-08-24 00:37:11.000","CA","1","Negative","en"
"REV-40E50416","Toys","2024-08-23 22:33:03.000","US","1","Negative","en"
"REV-AD14F1EA","Beauty","2024-08-23 20:35:26.000","US","1","Negative","en"
"REV-7F401F59","Beauty","2024-08-23 20:23:06.000","GB","1","Negative","en"
"REV-F44051E9","Beauty","2024-08-23 19:23:00.000","US","1","Negative","en"
"REV-A1CF4A87","Food & Grocery","2024-08-23 19:10:26.000","US","1","Negative","en"
"REV-09158443","Home & Living","2024-08-23 18:38:39.000","DK","1","Negative","en"
"REV-7BF9AFD6","Beauty","2024-08-23 18:22:48.000","IN","1","Negative","en"
"REV-C2CD8588","Home & Living","2024-08-23 17:07:56.000","GB","1","Negative","en"
"REV-5AC22C7E","Beauty","2024-08-23 13:06:49.000","US","4","Positive","en"
"REV-99B5C292","Fashion","2024-08-23 12:36:36.000","GB","4","Positive","en"
"REV-90CA578B","Home & Living","2024-08-23 10:11:32.000","IN","1","Negative","en"
"REV-C244035D","Beauty","2024-08-23 10:11:05.000","GB","1","Negative","en"
"REV-64A3EA6B","Electronics","2024-08-23 10:01:54.000","US","5","Positive","en"
"REV-4A45E52B","Toys","2024-08-23 04:03:50.000","US","1","Negative","en"
"REV-C50DF9E9","Home & Living","2024-08-23 01:10:25.000","CA","1","Negative","en"
"REV-B49C65E6","Electronics","2024-08-22 23:48:34.000","US","1","Negative","en"
"REV-7A3A17B4","Electronics","2024-08-22 22:03:55.000","US","2","Negative","en"
"REV-1F2E3558","Electronics","2024-08-22 15:14:07.000","US","4","Positive","en"
"REV-11A59FBF","Food & Grocery","2024-08-22 13:33:54.000","US","1","Negative","en"
"REV-96E224AD","Toys","2024-08-22 12:45:45.000","GB","1","Negative","en"
"REV-D640D32F","Toys","2024-08-22 12:05:29.000","GB","4","Positive","en"
"REV-45437EA0","Sports","2024-08-22 10:50:34.000","HK","3","Neutral","en"
"REV-CBB50BF2","Food & Grocery","2024-08-22 03:42:43.000","US","1","Negative","en"
"REV-F7ED1028","Electronics","2024-08-22 00:12:46.000","US","2","Negative","en"
"REV-DF98D40C","Toys","2024-08-21 23:21:15.000","GB","1","Negative","en"
"REV-5D08617A","Toys","2024-08-21 22:04:47.000","US","1","Negative","en"
"REV-7A784A4A","Electronics","2024-08-21 21:28:01.000","US","1","Negative","en"
"REV-4A7379BA","Electronics","2024-08-21 21:08:47.000","GB","2","Negative","en"
"REV-49900CC1","Beauty","2024-08-21 20:29:51.000","US","1","Negative","en"
"REV-2818BEB3","Beauty","2024-08-21 18:10:37.000","GB","3","Neutral","en"
"REV-2A8EA578","Home & Living","2024-08-21 14:51:22.000","DE","5","Positive","en"
"REV-25624260","Home & Living","2024-08-21 00:10:05.000","GB","1","Negative","en"
"REV-3AB31760","Home & Living","2024-08-20 23:41:18.000","GB","1","Negative","en"
"REV-BDB20EAE","Beauty","2024-08-20 21:41:27.000","ME","1","Negative","en"
"REV-6425462D","Electronics","2024-08-20 21:29:40.000","US","1","Negative","en"
"REV-F0E52B56","Home & Living","2024-08-20 18:57:20.000","GB","1","Negative","en"
"REV-064F2B6E","Toys","2024-08-20 18:55:17.000","GB","1","Negative","en"
"REV-2D3BF877","Beauty","2024-08-20 18:04:24.000","GB","1","Negative","en"
"REV-07BE1E24","Home & Living","2024-08-20 16:52:19.000","GB","1","Negative","en"
"REV-9A3C9C49","Toys","2024-08-20 16:49:50.000","US","4","Positive","en"
"REV-26D51792","Home & Living","2024-08-20 13:09:37.000","GB","1","Negative","en"
"REV-A55FA8F8","Fashion","2024-08-20 12:15:56.000","DE","1","Negative","en"
"REV-B11B085F","Electronics","2024-08-20 12:08:54.000","FI","1","Negative","en"
"REV-CF19FCA6","Electronics","2024-08-20 11:50:48.000","GB","1","Negative","en"
"REV-D31AC20D","Home & Living","2024-08-20 11:01:04.000","GB","1","Negative","en"
"REV-B1ADAA6C","Fashion","2024-08-20 10:19:27.000","IN","1","Negative","en"
"REV-70D1394E","Home & Living","2024-08-20 07:12:24.000","DE","5","Positive","en"
"REV-52E2D53F","Sports","2024-08-20 01:06:24.000","US","2","Negative","en"
"REV-30C82B4D","Sports","2024-08-19 23:00:31.000","US","1","Negative","en"
"REV-E334D4A2","Electronics","2024-08-19 21:54:53.000","US","1","Negative","en"
"REV-793B286D","Food & Grocery","2024-08-19 21:05:00.000","US","1","Negative","en"
"REV-65BBC0FD","Sports","2024-08-19 20:38:49.000","US","4","Positive","en"
"REV-F2BAB50D","Sports","2024-08-19 19:47:26.000","GB","1","Negative","en"
"REV-FA66A215","Home & Living","2024-08-19 18:29:23.000","US","1","Negative","en"
"REV-711530FB","Beauty","2024-08-19 17:53:05.000","US","1","Negative","en"
"REV-BF3E38DD","Beauty","2024-08-19 17:43:04.000","US","2","Negative","en"
"REV-09A74A57","Fashion","2024-08-19 02:11:09.000","GB","1","Negative","en"
"REV-7ADBEC9A","Beauty","2024-08-18 22:01:24.000","CA","1","Negative","en"
"REV-F069CE7B","Toys","2024-08-18 21:39:51.000","GB","1","Negative","en"
"REV-7C1B33E7","Food & Grocery","2024-08-18 20:25:11.000","BE","2","Negative","en"
"REV-81012A37","Sports","2024-08-18 20:04:38.000","US","1","Negative","en"
"REV-FE06BB2F","Food & Grocery","2024-08-18 19:38:31.000","US","1","Negative","en"
"REV-701C0144","Toys","2024-08-18 19:15:40.000","US","1","Negative","en"
"REV-BB9C5BEB","Sports","2024-08-18 18:33:32.000","NL","1","Negative","en"
"REV-5F7108AA","Fashion","2024-08-18 16:46:11.000","US","1","Negative","en"
"REV-C010118F","Toys","2024-08-18 14:16:22.000","US","1","Negative","en"
"REV-FEC5D2B0","Toys","2024-08-18 13:37:26.000","GB","1","Negative","en"
"REV-323E9AFA","Food & Grocery","2024-08-18 10:15:21.000","PT","1","Negative","en"
"REV-C1DF9E39","Home & Living","2024-08-18 09:04:12.000","US","5","Positive","en"
"REV-F2D8E91B","Food & Grocery","2024-08-18 07:40:09.000","GB","1","Negative","en"
"REV-7A11DD25","Electronics","2024-08-18 07:11:24.000","US","1","Negative","en"
"REV-57A462BE","Food & Grocery","2024-08-18 02:08:59.000","US","1","Negative","en"
"REV-323573B7","Beauty","2024-08-17 20:27:54.000","US","2","Negative","en"
"REV-DF70D182","Toys","2024-08-17 20:05:06.000","GB","1","Negative","en"
"REV-36EF062C","Food & Grocery","2024-08-17 19:00:16.000","US","1","Negative","en"
"REV-30DF3F3F","Toys","2024-09-02 11:06:21.000","GB","1","Negative","en"
"REV-481E161C","Electronics","2024-08-17 16:24:36.000","GB","1","Negative","en"
"REV-44F35E37","Beauty","2024-08-17 16:14:31.000","US","1","Negative","en"
"REV-293EA234","Toys","2024-08-17 14:51:36.000","US","1","Negative","en"
"REV-D5676F85","Food & Grocery","2024-08-17 13:11:55.000","GB","1","Negative","en"
"REV-2D9D62AA","Toys","2024-08-17 13:09:07.000","US","1","Negative","en"
"REV-EFA4396C","Sports","2024-08-17 13:06:36.000","GB","1","Negative","en"
"REV-48BDC5D8","Electronics","2024-08-17 12:00:25.000","GB","1","Negative","en"
"REV-FFF6B63C","Beauty","2024-08-17 09:51:53.000","ZA","1","Negative","en"
"REV-4F25E376","Home & Living","2024-08-17 09:08:46.000","US","3","Neutral","en"
"REV-3DCEF85F","Toys","2024-08-17 01:05:35.000","US","1","Negative","en"
"REV-A8974F68","Food & Grocery","2024-08-16 22:59:23.000","US","1","Negative","en"
"REV-8D17D493","Beauty","2024-08-16 17:34:28.000","US","4","Positive","en"
"REV-843794C4","Food & Grocery","2024-08-16 14:54:47.000","US","1","Negative","en"
"REV-E959D11E","Toys","2024-08-16 10:52:32.000","DE","3","Neutral","en"
"REV-81B51DF6","Food & Grocery","2024-08-16 06:01:31.000","GB","1","Negative","en"
"REV-EB2402E1","Toys","2024-08-16 01:44:30.000","US","1","Negative","en"
"REV-1B85D98C","Home & Living","2024-08-15 23:47:57.000","GB","1","Negative","en"
"REV-D496E754","Sports","2024-08-15 22:29:44.000","US","1","Negative","en"
"REV-BFCB71E1","Food & Grocery","2024-08-16 00:38:51.000","US","1","Negative","en"
"REV-E2A521F3","Food & Grocery","2024-08-15 19:41:43.000","IN","1","Negative","en"
"REV-6F755E62","Food & Grocery","2024-08-15 19:14:16.000","GB","1","Negative","en"
"REV-F416E511","Fashion","2024-08-15 18:37:48.000","US","2","Negative","en"
"REV-6B6F2FB9","Fashion","2024-08-15 16:35:56.000","US","1","Negative","en"
"REV-FDCF68A5","Beauty","2024-08-15 16:03:33.000","GB","1","Negative","en"
"REV-2AFCD70C","Sports","2024-08-15 15:22:24.000","ZA","1","Negative","en"
"REV-F5085672","Sports","2024-08-15 13:43:48.000","GB","1","Negative","en"
"REV-F698F4C9","Fashion","2024-08-15 13:20:28.000","GB","1","Negative","en"
"REV-D34BC1A9","Beauty","2024-08-15 12:44:37.000","GB","1","Negative","en"
"REV-5F410642","Fashion","2024-08-15 11:54:48.000","AU","5","Positive","en"
"REV-95680AAB","Home & Living","2024-08-15 08:55:35.000","GB","1","Negative","en"
"REV-52693E41","Beauty","2024-08-15 05:22:13.000","US","1","Negative","en"
"REV-14782C7B","Sports","2024-08-15 01:12:17.000","US","2","Negative","en"
"REV-F8A5D8ED","Sports","2024-08-15 00:14:00.000","US","1","Negative","en"
"REV-E6D464B1","Fashion","2024-08-14 23:39:27.000","CH","1","Negative","en"
"REV-4BD1572E","Home & Living","2024-08-14 22:52:24.000","US","2","Negative","en"
"REV-73DD28BB","Fashion","2024-08-14 21:13:09.000","IE","1","Negative","en"
"REV-B8F938E4","Electronics","2024-08-14 20:07:22.000","GB","1","Negative","en"
"REV-29D9D9EB","Toys","2024-08-14 17:50:22.000","GB","1","Negative","en"
"REV-5387FE3A","Toys","2024-08-14 17:40:45.000","DK","1","Negative","en"
"REV-A612851A","Home & Living","2024-08-14 17:25:46.000","US","1","Negative","en"
"REV-E4451735","Food & Grocery","2024-08-14 17:07:48.000","GB","1","Negative","en"
"REV-2E8A71A4","Food & Grocery","2024-08-14 16:30:54.000","US","1","Negative","en"
"REV-074182D1","Toys","2024-08-14 16:29:57.000","GB","1","Negative","en"
"REV-900EAE3D","Toys","2024-08-14 12:53:11.000","US","1","Negative","en"
"REV-F30BF990","Food & Grocery","2024-08-14 12:42:03.000","GB","1","Negative","en"
"REV-B7FD50A7","Beauty","2024-08-14 11:08:36.000","US","1","Negative","en"
"REV-D29F6487","Food & Grocery","2024-08-14 10:31:34.000","GB","1","Negative","en"
"REV-E1D51DF6","Fashion","2024-08-14 07:02:23.000","IN","1","Negative","en"
"REV-8686B280","Beauty","2024-08-14 05:13:38.000","IN","1","Negative","en"
"REV-1D2908BD","Fashion","2024-08-14 02:53:10.000","AU","1","Negative","en"
"REV-3CE1F55B","Toys","2024-08-13 23:55:22.000","US","1","Negative","en"
"REV-04B008FF","Beauty","2024-08-13 22:01:24.000","PK","1","Negative","en"
"REV-B6E5AABB","Fashion","2024-08-13 19:42:03.000","US","1","Negative","en"
"REV-144D76C5","Fashion","2024-08-13 19:36:46.000","IN","1","Negative","en"
"REV-EAB4BAC7","Beauty","2024-08-13 19:15:58.000","FR","1","Negative","en"
"REV-F286EF60","Home & Living","2024-08-13 16:14:19.000","GB","1","Negative","en"
"REV-FAC8A631","Electronics","2024-08-13 16:13:15.000","IN","5","Positive","en"
"REV-D4240242","Food & Grocery","2024-08-13 15:39:57.000","US","1","Negative","en"
"REV-0D54FAB8","Sports","2024-08-13 13:12:01.000","GB","1","Negative","en"
"REV-71EFA364","Fashion","2024-08-13 13:11:39.000","US","1","Negative","en"
"REV-E85E873C","Food & Grocery","2024-08-13 12:08:40.000","GB","1","Negative","en"
"REV-3A3F8609","Electronics","2024-08-13 09:56:11.000","IN","5","Positive","en"
"REV-029BA29B","Sports","2024-08-13 09:29:48.000","IT","1","Negative","en"
"REV-50DE0B6B","Food & Grocery","2024-08-13 06:07:34.000","US","2","Negative","en"
"REV-A45DC875","Toys","2024-08-13 01:33:30.000","US","1","Negative","en"
"REV-EF42493F","Sports","2024-08-12 22:16:00.000","GB","1","Negative","en"
"REV-D8F8F6DC","Electronics","2024-08-12 19:19:00.000","US","1","Negative","en"
"REV-6B0B3E63","Food & Grocery","2024-08-12 16:42:50.000","GB","1","Negative","en"
"REV-2D1330EF","Fashion","2024-08-12 13:11:16.000","DE","5","Positive","en"
"REV-BABC436A","Sports","2024-08-12 11:17:36.000","GB","1","Negative","en"
"REV-7B00BF17","Toys","2024-08-12 02:20:02.000","CO","1","Negative","en"
"REV-D5421B24","Beauty","2024-08-12 00:33:49.000","US","1","Negative","en"
"REV-9C4D69DB","Fashion","2024-08-12 01:40:16.000","US","1","Negative","en"
"REV-777B6C4A","Toys","2024-08-11 23:10:05.000","US","1","Negative","en"
"REV-B7A6D3D7","Toys","2024-08-11 21:53:45.000","GB","1","Negative","en"
"REV-91869BD8","Sports","2024-08-11 21:52:56.000","GB","1","Negative","en"
"REV-EC24BB9C","Food & Grocery","2024-08-11 18:50:05.000","US","1","Negative","en"
"REV-C4E32950","Beauty","2024-08-11 18:39:13.000","GB","1","Negative","en"
"REV-30E615A5","Fashion","2024-08-11 13:24:55.000","NL","1","Negative","en"
"REV-B1349393","Fashion","2024-08-11 12:28:37.000","GB","1","Negative","en"
"REV-D6B1F90E","Food & Grocery","2024-08-11 12:18:01.000","GB","1","Negative","en"
"REV-7009EC96","Beauty","2024-08-11 14:29:12.000","IT","1","Negative","en"
"REV-04F27160","Sports","2024-08-11 08:12:28.000","ZA","1","Negative","en"
"REV-03BE0775","Fashion","2024-08-11 07:17:02.000","GB","2","Negative","en"
"REV-88C7679B","Beauty","2024-08-11 06:01:20.000","US","1","Negative","en"
"REV-5BB530FE","Sports","2024-08-11 02:29:02.000","US","5","Positive","en"
"REV-3969C746","Sports","2024-08-11 01:25:09.000","GB","3","Neutral","en"
"REV-71583626","Electronics","2024-08-11 00:06:30.000","US","1","Negative","en"
"REV-9E3AB28D","Fashion","2024-08-10 22:56:10.000","US","1","Negative","en"
"REV-01FE8179","Food & Grocery","2024-08-10 20:55:08.000","US","1","Negative","en"
"REV-B95D8E64","Home & Living","2024-08-10 18:59:39.000","GB","3","Neutral","en"
"REV-9DE5AC92","Fashion","2024-08-10 18:19:22.000","CY","1","Negative","en"
"REV-CF392B6F","Electronics","2024-08-10 18:11:32.000","IN","1","Negative","en"
"REV-9C4843EE","Toys","2024-08-10 17:07:47.000","GB","1","Negative","en"
"REV-95997CDE","Toys","2024-08-10 16:01:58.000","CA","2","Negative","en"
"REV-B6D8B54D","Sports","2024-08-10 14:14:48.000","US","1","Negative","en"
"REV-F67A7F9B","Home & Living","2024-08-10 12:53:00.000","US","1","Negative","en"
"REV-50A25A16","Electronics","2024-08-10 12:38:07.000","GB","1","Negative","en"
"REV-14BD214D","Fashion","2024-08-10 12:23:42.000","US","1","Negative","en"
"REV-F34BE166","Toys","2024-08-10 12:18:40.000","GB","1","Negative","en"
"REV-53CCBDD8","Toys","2024-08-10 09:38:16.000","GB","1","Negative","en"
"REV-06ECBFD8","Fashion","2024-08-10 03:55:12.000","CA","1","Negative","en"
"REV-852AA786","Electronics","2024-08-10 03:45:54.000","US","1","Negative","en"
"REV-8EC81212","Beauty","2024-08-10 00:09:01.000","GB","1","Negative","en"
"REV-ED4215AF","Sports","2024-08-09 21:22:49.000","GB","1","Negative","en"
"REV-119762FB","Fashion","2024-08-09 20:10:54.000","US","1","Negative","en"
"REV-3F267AAA","Beauty","2024-08-09 20:05:08.000","US","2","Negative","en"
"REV-3254680B","Sports","2024-08-09 11:23:29.000","GB","1","Negative","en"
"REV-F8E100AA","Home & Living","2024-08-09 11:01:00.000","US","2","Negative","en"
"REV-3810896D","Food & Grocery","2024-08-09 07:46:23.000","AU","1","Negative","en"
"REV-C0B5FD51","Sports","2024-08-09 05:06:43.000","DK","1","Negative","en"
"REV-D5AF6373","Home & Living","2024-08-09 01:25:13.000","US","1","Negative","en"
"REV-9D12E5B8","Food & Grocery","2024-08-09 00:58:02.000","PA","1","Negative","en"
"REV-9D98D5C2","Toys","2024-08-09 00:15:30.000","IE","1","Negative","en"
"REV-528AA696","Toys","2024-08-08 21:45:12.000","GB","1","Negative","en"
"REV-EB7A158D","Toys","2024-08-08 19:53:21.000","US","1","Negative","en"
"REV-2966DC8F","Sports","2024-08-08 18:01:28.000","GB","1","Negative","en"
"REV-9BD7649A","Beauty","2024-08-08 17:29:27.000","US","1","Negative","en"
"REV-6017188B","Food & Grocery","2024-08-08 16:35:54.000","GB","1","Negative","en"
"REV-DAE47D26","Toys","2024-08-08 15:27:49.000","GB","1","Negative","en"
"REV-539A5837","Electronics","2024-08-08 12:38:49.000","BE","5","Positive","en"
"REV-FCD064BC","Fashion","2024-08-08 11:24:13.000","ID","5","Positive","en"
"REV-FC595E1B","Food & Grocery","2024-08-08 03:48:50.000","US","3","Neutral","en"
"REV-D5D9C1AA","Food & Grocery","2024-08-09 14:29:36.000","US","4","Positive","en"
"REV-0680576B","Beauty","2024-08-08 01:19:29.000","US","1","Negative","en"
"REV-3FCA8BA9","Home & Living","2024-08-07 18:45:13.000","ZA","1","Negative","en"
"REV-5B69B942","Beauty","2024-08-07 18:21:27.000","GB","1","Negative","en"
"REV-640F1E38","Toys","2024-08-07 17:48:20.000","US","1","Negative","en"
"REV-C35D117A","Fashion","2024-08-07 16:52:02.000","DE","1","Negative","en"
"REV-2939A70A","Fashion","2024-08-07 15:59:35.000","GB","2","Negative","en"
"REV-2883A688","Electronics","2024-08-07 15:01:10.000","US","1","Negative","en"
"REV-1D5A84BF","Electronics","2024-08-07 12:39:58.000","GB","3","Neutral","en"
"REV-6266A17F","Toys","2024-08-07 09:41:07.000","DE","1","Negative","en"
"REV-225816B7","Fashion","2024-08-07 05:52:00.000","US","1","Negative","en"
"REV-D1CB1569","Beauty","2024-08-07 04:43:11.000","EG","2","Negative","en"
"REV-FC7A43B1","Sports","2024-08-06 23:41:59.000","US","1","Negative","en"
"REV-4EAA9601","Beauty","2024-08-06 19:48:11.000","US","5","Positive","en"
"REV-B56C2933","Sports","2024-08-06 18:10:05.000","GB","1","Negative","en"
"REV-EC48C7EA","Toys","2024-08-06 17:03:16.000","CA","1","Negative","en"
"REV-6EF870A8","Fashion","2024-08-20 15:30:32.000","GB","1","Negative","en"
"REV-E870B229","Electronics","2024-08-06 09:46:51.000","GB","1","Negative","en"
"REV-EEEEEFC6","Food & Grocery","2024-08-06 09:25:11.000","PT","1","Negative","en"
"REV-F7F97FBC","Electronics","2024-08-06 03:51:02.000","US","5","Positive","en"
"REV-AF8BC001","Home & Living","2024-08-06 02:36:12.000","US","2","Negative","en"
"REV-706F07A6","Food & Grocery","2024-08-06 02:24:52.000","US","1","Negative","en"
"REV-2610C474","Sports","2024-08-05 22:29:20.000","US","1","Negative","en"
"REV-8C1A140C","Beauty","2024-08-05 21:51:41.000","GB","1","Negative","en"
"REV-E29D71C4","Beauty","2024-08-05 18:36:15.000","US","1","Negative","en"
"REV-DE9B33E3","Electronics","2024-08-05 18:34:19.000","ES","1","Negative","en"
"REV-8040435A","Beauty","2024-08-05 14:31:39.000","US","4","Positive","en"
"REV-A800FDCE","Electronics","2024-08-05 14:18:29.000","FR","1","Negative","en"
"REV-5E8CFE0C","Electronics","2024-08-05 13:45:08.000","NL","4","Positive","en"
"REV-156094A7","Beauty","2024-08-05 13:32:02.000","US","1","Negative","en"
"REV-51DF18EA","Home & Living","2024-08-20 22:11:22.000","GB","1","Negative","en"
"REV-B98214C4","Toys","2024-08-04 23:32:00.000","GB","1","Negative","en"
"REV-16EDC02E","Beauty","2024-08-04 19:59:44.000","GB","1","Negative","en"
"REV-2039A5B3","Sports","2024-08-04 18:13:23.000","US","2","Negative","en"
"REV-990A8A37","Fashion","2024-08-04 17:55:44.000","GB","1","Negative","en"
"REV-A71B59A6","Electronics","2024-08-04 15:31:52.000","GB","2","Negative","en"
"REV-346002F3","Home & Living","2024-08-04 11:43:21.000","GB","1","Negative","en"
"REV-9CC59BD8","Electronics","2024-08-04 11:37:53.000","GB","5","Positive","en"
"REV-2C2E649F","Sports","2024-08-04 11:32:12.000","GB","5","Positive","en"
"REV-393681EF","Electronics","2024-08-04 10:23:37.000","GB","1","Negative","en"
"REV-EFE58081","Sports","2024-08-04 10:22:36.000","GB","1","Negative","en"
"REV-DA372A93","Electronics","2024-08-04 06:04:13.000","US","1","Negative","en"
"REV-A692D41B","Beauty","2024-08-04 04:57:18.000","US","1","Negative","en"
"REV-7AA1AEF2","Fashion","2024-08-04 03:20:49.000","IN","1","Negative","en"
"REV-911510C4","Beauty","2024-08-04 00:23:47.000","US","1","Negative","en"
"REV-CC0F5FDF","Electronics","2024-08-03 21:02:41.000","US","1","Negative","en"
"REV-D61946D3","Sports","2024-08-03 20:39:36.000","US","1","Negative","en"
"REV-468FE51E","Toys","2024-08-03 19:20:14.000","GB","1","Negative","en"
"REV-E74F03AB","Home & Living","2024-08-03 18:20:19.000","US","1","Negative","en"
"REV-CEBD6C52","Electronics","2024-08-03 18:16:52.000","US","1","Negative","en"
"REV-DDA05B47","Toys","2024-08-03 18:16:05.000","US","1","Negative","en"
"REV-C9DBFA96","Electronics","2024-08-03 16:48:16.000","US","2","Negative","en"
